X [m],Y [m],Z [m],Liquid Pressure [Pa],Liquid Saturation,pe,Total H+ [M],Total Ca++ [M],Total Na+ [M],Total K+ [M],Total Mg++ [M],Total CO3-- [M],Total Cl- [M],Total UO2++ [M],Total O2(aq) [M],Total H4(SiO4) [M],Total Fe++ [M],Total Al+++ [M],Total SO4-- [M],OH- [M],CH4 [M],Al(OH)4- [M],Al(OH)3 [M],NaAl(OH)4 [M],Al(OH)2+ [M],HCO3- [M],CO2 [M],Na(HCO3) [M],Mg(HCO3)+ [M],CaCO3 [M],Na(CO3)- [M],FeCO3 [M],Fe(OH)CO3 [M],Ca(SO4) [M],Ca(HCO3)+ [M],MgCl+ [M],Fe+++ [M],FeCl+ [M],Fe(SO4) [M],Fe(OH)+ [M],Fe(OH)2+ [M],Fe(OH)3 [M],Fe(CO3)2-- [M],H2(aq) [M],Mg(SO4) [M],Mg(CO3) [M],U++++ [M],Ca2UO2(CO3)3 [M],CaUO2(CO3)3-- [M],UO2(CO3)3---- [M],MgUO2(CO3)3-- [M],Mg2UO2(CO3)3 [M],UO2(CO3)2-- [M],UO2(CO3) [M],UO2(OH)+ [M],UO2(OH)2 [M],U(OH)4 [M],UO2+ [M],HS- [M],H2S [M],Fe(HS)+ [M],SO3-- [M],S2O3-- [M],Na(S2O3)- [M],Mg(S2O3) [M],Ca(S2O3) [M],H(SO3)- [M],H(SO4)- [M],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
23.19822125,-2.4946921250000003,0.0,501466.4,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502553e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768445e-11,2.367904e-12,0.0006050605,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.45115e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382006e-17,0.0,0.0,0.0,0.0,0.0,1.72445e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.709742499999997,-2.7707717500000006,0.0,501455.9,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734798e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502553e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633047e-13,4.768445e-11,2.367904e-12,0.0006050605,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.45115e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.381992e-17,0.0,0.0,0.0,0.0,0.0,1.72422e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.58682375,-3.3057312500000005,0.0,501458.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734798e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502553e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633047e-13,4.768445e-11,2.367904e-12,0.0006050605,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.45115e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.38203e-17,0.0,0.0,0.0,0.0,0.0,1.724676e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.488156250000003,-3.9375471250000005,0.0,501460.1,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734798e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502553e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768445e-11,2.367904e-12,0.0006050605,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.45115e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382009e-17,0.0,0.0,0.0,0.0,0.0,1.724404e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.536356875,-4.899477375,0.0,501996.8,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675426e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841877,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872003e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326561e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414948e-11,8.451152e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382358e-17,0.0,0.0,0.0,0.0,0.0,1.729253e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.00700525,-4.842851875000001,0.0,502007.0,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675426e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841877,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872003e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326561e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451152e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382012e-17,0.0,0.0,0.0,0.0,0.0,1.72458e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.4394157499999998,-4.809030625,0.0,502016.2,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872003e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382054e-17,0.0,0.0,0.0,0.0,0.0,1.725075e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.852036375,-4.775561,0.0,502024.7,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.38213e-17,0.0,0.0,0.0,0.0,0.0,1.726026e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.9252558750000004,-5.1896056249999996,0.0,502026.8,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.38202e-17,0.0,0.0,0.0,0.0,0.0,1.724667e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.008421375,-5.61006775,0.0,502029.1,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382056e-17,0.0,0.0,0.0,0.0,0.0,1.725073e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.08768775,-6.036108375,0.0,502031.4,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724104,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406538,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234221e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414948e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382044e-17,0.0,0.0,0.0,0.0,0.0,1.724854e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.115028749999997,-3.8135383750000003,0.0,501488.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.381998e-17,0.0,0.0,0.0,0.0,0.0,1.724274e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.164137500000002,-3.047405875,0.0,501488.2,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.0092725,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382001e-17,0.0,0.0,0.0,0.0,0.0,1.724333e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0679675,-2.25595925,0.0,501490.3,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.170209e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382006e-17,0.0,0.0,0.0,0.0,0.0,1.724368e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.29356875,-2.3418216249999997,0.0,501506.1,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382025e-17,0.0,0.0,0.0,0.0,0.0,1.724676e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.62016625,-2.5335708749999997,0.0,501519.9,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382014e-17,0.0,0.0,0.0,0.0,0.0,1.724547e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.12781,-2.77247925,0.0,501530.0,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382042e-17,0.0,0.0,0.0,0.0,0.0,1.724931e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.720025000000003,-2.797495125,0.0,501537.8,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724103,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.10865e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382079e-17,0.0,0.0,0.0,0.0,0.0,1.725336e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.274127500000006,-2.668365625,0.0,501546.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724103,0.009272501,0.001928383,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.10865e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382039e-17,0.0,0.0,0.0,0.0,0.0,1.724847e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.756992500000003,-2.5223953749999994,0.0,501556.6,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724103,0.009272501,0.001928383,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.10865e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382038e-17,0.0,0.0,0.0,0.0,0.0,1.724738e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
